sim_id,trajectory_type,disturbed_inputs,simulation_time (s),time_sample (s),N,M,mpc_success,num_iterations,mpc_RMSe,mpc_execution_time (s),operation,failed_rotors,ang_speed_percentages (%),mpc_min_phi (rad),mpc_max_phi (rad),mpc_mean_phi (rad),mpc_std_phi (rad),mpc_min_theta (rad),mpc_max_theta (rad),mpc_mean_theta (rad),mpc_std_theta (rad),mpc_min_psi (rad),mpc_max_psi (rad),mpc_mean_psi (rad),mpc_std_psi (rad),mpc_max_omega0 (rad/s),mpc_max_omega1 (rad/s),mpc_max_omega2 (rad/s),mpc_max_omega3 (rad/s),mpc_max_omega4 (rad/s),mpc_max_omega5 (rad/s),mpc_max_omega6 (rad/s),mpc_max_omega7 (rad/s),nn_success,nn_execution_time (s),nn_RMSe,nn_min_phi,nn_max_phi (rad),nn_mean_phi,nn_std_phi,nn_min_theta,nn_max_theta (rad),nn_mean_theta,nn_std_theta,nn_min_psi,nn_max_psi (rad),nn_mean_psi,nn_std_psi,nn_max_omega0 (rad/s),nn_max_omega1 (rad/s),nn_max_omega2 (rad/s),nn_max_omega3 (rad/s),nn_max_omega4 (rad/s),nn_max_omega5 (rad/s),nn_max_omega6 (rad/s),nn_max_omega7 (rad/s),radius (m),period (s),inter_position_RMSe,RMSe_u0,RMSe_u1,RMSe_u2,RMSe_u3,RMSe_u4,RMSe_u5,RMSe_u6,RMSe_u7
11,circle_xy,False,10.0,0.02,60,10,True,499,4.671636155085528,18.782080000099086,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7241601591783019,0.7240072774911573,-0.06059004080685689,0.5939793408779732,-0.7116167902560336,0.7113944538356096,-0.026239837220042653,0.6003412907182653,-1.091307703878341,0.38809616437081274,-0.4358299143010567,0.34690611251517633,330.9525662661639,329.9369736398303,342.77078795556156,333.7507923381373,325.0256609190578,329.4262395094462,342.7707879619375,324.54393461941527,True,0.9876080999456462,5.9576226716292355,-0.911301549460166,0.9766537987751794,-0.03554783658572679,0.5761569496644807,-0.7825296677044251,0.7260739616556294,-0.002661727855274421,0.5335608847204923,-1.2031530660468572,0.9441076162903236,-0.22813272224546255,0.5347753215647206,317.3749277225066,313.9752347762379,323.3968779708978,320.20731710493783,317.26268805981215,318.94793599672096,316.2844927553772,315.3495539592114,5.0,3.0,3.754648824406589,44.37226630723881,37.33891076756589,39.68165577183376,43.43480856698117,41.95729993035177,37.26110084953648,44.74357642666645,36.9804038656063
12,circle_xy,False,10.0,0.02,60,10,True,499,4.991941401406989,19.732227500062436,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7250520556897615,0.7267284119274492,0.10644214892545269,0.5807971331777013,-0.7134408528598029,0.7091249182039692,0.06605577503819776,0.6081957997102204,-1.1505577817851262,0.5595345406606984,-0.3133992080127457,0.4299829073452075,334.8804541434608,338.89038617310865,327.9950417583059,339.58765754861184,331.6231158282906,334.5610387880545,337.6915404287208,332.4613152881779,True,1.0311444999388186,6.435168698341269,-0.8887277806845922,0.8241639735174272,0.026928086073696463,0.5694609055249125,-0.7897739354891192,0.7021049201171266,0.10771490890417214,0.5285732065595566,-1.1981047798286317,1.193183181495085,-0.1753484316172581,0.566579681133955,319.65146415447884,317.91627098221704,334.0518247629888,314.34508321947584,327.75288132743833,316.38226038303304,330.7675184332367,315.9614123618575,5.0,3.2,4.593253938555853,49.2524341107704,41.76058722392868,47.22797654423075,44.2283361058534,48.78533321424926,41.022025857251364,48.53672482823048,41.76480305207412
13,circle_xy,False,10.0,0.02,60,10,True,499,5.216464253198689,19.8070524000359,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7201043028750376,0.7273807778299582,-0.07230647563823632,0.5836726961930442,-0.7121804308468912,0.7096834025173889,0.224968979905733,0.5712492607591987,-0.6912297691156412,1.017437678492621,0.19453105392475864,0.4182063319523378,337.047871904224,342.26240651956624,340.61543992876267,342.52721239987466,339.57754770041,339.79419901398563,341.00622778368006,341.0539249074908,True,1.034129500068957,4.776562952413162,-0.7789372049768802,0.8597296383041629,0.05810173045634865,0.5769231454899636,-0.8072682427619364,0.7856407583221813,-0.02599714166024119,0.5840883077233925,-0.8342425002111756,1.1293865733146407,0.26692925202722606,0.4974391224492308,323.7401433524021,330.9020800861563,332.98775335436517,323.767609288787,328.87485103606593,329.138119543187,326.57362257490547,326.4554710886063,5.0,3.5,3.814244275657455,48.29849704303202,57.45111740770125,49.781495970119764,56.881949958385185,45.54064994259046,56.21068537930015,48.74620292621629,57.35933775333851
14,circle_xy,False,10.0,0.02,60,10,True,499,4.26591409752763,19.861077899964585,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7245629138113499,0.7251057018893319,-0.11767155255600685,0.5751185000878358,-0.7108185652100575,0.7095495832969283,0.10199181691395733,0.525225705778723,-0.9911270344436651,0.6483895229762778,-0.22081319193641016,0.42933294141387324,342.77078796721264,339.26460088295323,342.77078796141075,341.2985033571956,342.5333685050989,337.1267739262156,342.7707879399418,338.549923774793,True,0.9514086000563111,4.769571743407771,-0.8393473545294301,0.8334142299143273,-0.22837370426562398,0.5560797624190619,-0.7523769266230663,0.657468600298516,-0.10688516670731034,0.5328995842160131,-1.2409562723833008,0.3321508992192947,-0.2701375432006738,0.38726440835636133,328.59974112021575,331.9829420819697,334.39147169300736,334.53871176717803,329.68831061241036,333.96037273637876,335.2331302888192,328.0960572252883,5.0,3.8,2.6813377573031194,46.88720893061199,48.73417068115666,50.15829544830695,46.717737162657755,51.358855628237045,46.35520656316493,48.82084105927048,45.47077274501723
15,circle_xy,False,10.0,0.02,60,10,True,499,4.090582676773144,18.883874899998773,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7102599570045586,0.7227127412118682,0.14540593221428447,0.565135283747483,-0.7104732578497542,0.710048315033782,-0.11615515845341298,0.5275536873251386,-1.0002061306927983,0.4419812541496503,-0.1989323162769835,0.3709816952974804,342.7707878895947,341.24081974534226,342.7707877914679,340.3290692816512,342.0605549900544,341.5413013629823,342.6885495345058,342.0560830758963,True,0.9487212000167347,6.287993963213131,-0.7730116549955924,0.8193507345874408,0.22168948442905834,0.5193563824082509,-0.7596356871138696,0.8220703911009436,0.013277959294421385,0.5068036685025591,-1.2140231671341986,1.2677467763413774,0.008872174603803004,0.6771052107108728,325.01790470108625,331.29403922445425,331.66440264614386,326.2532473297083,329.3917696239805,333.14734819791624,333.35029210422056,331.66294097974935,5.0,4.0,4.101071500237978,48.02354461855094,43.61788425867051,49.08427895190132,45.41939876222015,45.66395516053943,43.01348499038876,45.20906176204963,44.47767600447791
16,circle_xy,False,10.0,0.02,60,10,True,499,4.691019216788494,18.42658640001173,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7294408982598419,0.7195468029841854,0.07799146587621769,0.5910078091408085,-0.710130282767511,0.7104317775476879,0.18751470211176924,0.4896873940133544,-1.007252099146937,0.8893381533108076,-0.18107485306774132,0.4766387464040326,342.770787939065,342.77078793461266,342.77078798027964,342.77078798359724,342.7707879849508,342.77078208191944,342.7707879211351,342.0134313535573,True,0.9383582000009483,5.012469636187952,-0.7735290849861925,0.8003015352020799,0.16607184252426577,0.5872029660090323,-0.7546907036862005,0.7217912289690404,0.10823129574638389,0.48001469037232253,-0.9458258532915641,0.8719507207068686,-0.14280944331404455,0.4727539170728377,326.4301057227685,337.201096832584,333.2815181013811,329.10916220281604,328.84656055920993,334.73005924496425,331.87426439796883,336.18891957480446,5.0,4.2,2.9523305636930304,56.543241705722295,57.705997255237264,56.4550379861391,56.70994198856269,56.64460648707551,56.92015967017917,58.410198622834876,57.18535925757985
17,circle_xy,False,10.0,0.02,60,10,True,499,3.831213553005171,18.911700599914184,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7150086399948007,0.7197590966051175,0.015666749737698295,0.5487138212621133,-0.7014732326883079,0.7079567190975706,-0.16056698665105887,0.4940704967723167,-0.74181630100563,0.9811461400305117,0.2032755548446992,0.38652461907786245,341.0102930032586,342.77078734492005,339.24241175035064,342.7707875477262,338.75781948450776,342.77078768817637,340.8325897799771,342.77078733745367,True,0.9054658000313793,3.8139123660283945,-0.7595684093789221,0.754561046737473,0.0021826727898812664,0.5622088187271763,-0.7957819701193021,0.7270787787653012,-0.17444643066249688,0.5254718697126087,-1.0426144622666378,1.0618236435609647,0.07720114237869549,0.490207533337183,326.9821510974881,330.83773775012907,331.64951536244723,329.17202118045856,328.6991145240112,332.9996301976969,334.424652035122,332.4799373417209,5.0,4.5,2.084994467224136,41.18414094270881,51.70593393844286,47.36486165824178,50.54874958079906,42.05765710967922,51.200723707056,40.06922496490552,51.50174524114633
18,circle_xy,False,10.0,0.02,60,10,True,499,3.691753337041291,18.283947399999306,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.727817571880336,0.7196531061333891,-0.11798613534500849,0.5303205100895072,-0.7007171795361171,0.7021047822815701,0.0714787766031248,0.5130884653996174,-1.0149699219339152,0.753340129960771,-0.09402002206459657,0.46471641145291825,339.2581061979828,341.2394290406183,338.9030549699629,340.05961602130645,339.63041803683416,341.98143394521986,341.53170197043977,342.065160037909,True,0.9667335000049206,4.164301592531919,-0.7374281073969922,0.7693032547315313,0.12102258320625449,0.527301853959093,-0.7152494216522506,0.7195546155467495,0.17142579728174037,0.4892070725845049,-0.9336552799932158,0.7033309758742791,-0.039723865612899756,0.3806492547568345,332.8269389831093,333.93641822413235,334.99063283089697,326.2813691005754,332.79899249994776,332.82374612959904,335.62755237908357,335.40120133867396,5.0,4.8,2.6114781733204824,39.06051759143055,42.78812428668235,39.36793991225381,43.035994511787266,39.28753138085463,41.48127825838154,39.465837319168635,42.53261971027343
19,circle_xy,False,10.0,0.02,60,10,True,499,3.3302695107732805,18.574607799957448,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7396665873342861,0.7169208765963945,-0.09482965256809078,0.4976362027186064,-0.7032574987452938,0.7014965107171113,-0.02095881131676252,0.5005997219273745,-0.8423080671855847,0.93951572752155,0.16827578531685017,0.3849428992176769,326.0833960714787,330.9842699751987,336.22611272328214,335.14755452447173,327.3096854771843,326.8518049679028,341.5713377859426,336.70838853868133,True,0.9321559999370947,3.707233591987424,-0.859300431815855,0.7491252957535262,-0.13947571843933235,0.5243892194644887,-0.7897884838404018,0.719479435839943,-0.001162648384983811,0.5509993526476232,-1.219652358755172,1.0408297671904458,0.0803313917691911,0.5305416565255148,331.7096116721951,330.1833725061924,337.6679208975553,324.98214440909373,340.7916045156194,329.2499715345125,338.39182815211484,330.5063993181058,5.0,5.0,1.2460829081612936,26.417117794541447,27.525205907187075,27.45030102670731,25.405969790845816,26.387402201211877,30.520097349587576,25.176609098358576,28.169643347510203
20,circle_xy,False,10.0,0.02,60,10,True,499,3.131083248924454,18.132540100094047,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7250780993830237,0.7140477438153235,-0.067659005832458,0.5278307419638149,-0.7098218996054646,0.7063363740455691,0.07476788176172112,0.4923060015647074,-0.8411895653307908,0.9491587981822811,0.20263849653762248,0.38803741394157626,338.0339952369416,334.05923690819094,341.3235478894843,332.7238562494079,337.0631070057742,334.0971378882493,342.4280143687766,335.26328186901,True,0.9281343999391538,3.799736631103955,-0.8763828622712979,0.7762141940195487,-0.0988788734540262,0.5603946038599577,-0.795641378000975,0.7043165082311441,0.014380975705310974,0.5340214619787931,-0.8274336314487684,1.0310058465801633,0.1563284351391415,0.4869683466745637,334.46566724297986,332.8633379518001,340.7241784929292,326.964503069642,341.25402255753926,331.7012741801858,341.7562852023974,332.5295481175547,5.0,5.2,1.9941718035042888,40.095571368665894,45.702191076675525,41.94970256637884,43.76568828833967,39.99961128925297,42.87671316586791,40.72565594028675,43.72239965323774
21,circle_xy,False,10.0,0.02,60,10,True,499,3.8686234967910957,18.555947500062757,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7259507481046354,0.7197227131811915,0.0007042226849637955,0.5826358939955698,-0.707595065717587,0.7094480341360853,0.06357338642673027,0.4817676587126192,-0.9045024729244701,0.8007986928477254,-0.14591577215005994,0.47305157802938985,342.50599344458914,338.085254679767,342.00566776035225,339.8554427977987,340.4521732180533,342.1404807354807,342.7707878121847,339.9451153456994,True,0.9544410000307835,5.185728241961335,-0.7603627982433339,0.7425253897838736,-0.03498274478467999,0.5745060725834931,-0.7218441014057038,0.8596604868071601,0.0010787784979541045,0.47135682399768997,-1.1610720435030204,1.128218042551007,-0.11065740017066512,0.5662209870777232,324.1098520886951,332.27647037844923,334.4228431604612,323.6343280023838,316.8936554990862,331.12639914367253,328.78824992182,334.4261441425749,5.0,5.5,2.651101142292755,44.37240325984553,43.75598274305701,45.487634389000675,44.23544057258437,45.939938623742876,45.15884605964819,45.88529444730305,44.6167067740057
22,circle_xy,False,10.0,0.02,60,10,True,499,3.7757451733728042,18.720137700016494,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7254739166570738,0.7244613776357609,-0.037690890592476864,0.5785695813177287,-0.7017352993729841,0.7111240664155749,0.033960572617871734,0.45374076368754085,-0.8686898538873167,0.888056001190171,-0.03137757638036772,0.523249103468868,322.80805085834066,341.88537128999815,335.36234891099303,342.6631538185556,329.02065471051833,339.8947620125086,339.3705740958077,338.7500468713675,True,0.9034240999972099,5.248101078618506,-0.7720992985795672,0.6939260594404355,-0.06731790008501955,0.5884321117097626,-0.716537177357008,0.7993818835136254,0.03128173986569811,0.45311099068051847,-1.1143172566923005,1.0279116519411042,-0.07663458944688284,0.546785279291872,326.0179218170522,334.6051392558722,334.67920944928795,328.95787558146736,324.12539314536394,331.6695449468381,329.53460104474306,334.7378680618824,5.0,5.8,2.715203614602553,52.74251199929664,54.541917008670815,52.94887226379332,54.993316987800185,52.595079878454335,54.28824421698183,54.70598373385258,54.017829275588994
23,circle_xy,False,10.0,0.02,60,10,True,499,3.7728057868476723,20.334446199980448,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.724515658965484,0.7159570011633418,-0.07008498272944204,0.5679634929608615,-0.7088967256650681,0.707352144358233,0.06236085061863458,0.45385239314137543,-0.9084300734186925,0.783534957310443,-0.049730366141748035,0.48624611436273113,322.26068984424194,326.6988408557008,314.80412099377696,329.2556468090228,319.14514899164686,325.94547039136165,322.52850166530163,323.56322783686943,True,0.9066711000123178,5.9450773631359475,-0.8582125485696251,0.6988191575268996,-0.12756438644496274,0.5629624462991296,-0.7116737243911863,0.7399216486106606,0.030707095588189296,0.45921670005369203,-1.06994825003971,0.9006245481557456,-0.10814272714980433,0.5216846572192907,327.13559457171874,334.70439985744366,332.4684684107034,327.31490955508787,319.83643209614087,330.91461500409343,328.4179433872759,333.99729520704994,5.0,6.0,3.3782466709657824,50.61531595017664,54.55565147498082,56.20961248260502,56.007129736658335,51.193436384307034,54.64545533012728,56.66708080359606,55.58453473652927
24,circle_xy,False,10.0,0.02,60,10,True,499,2.9022083071933653,22.457371100033924,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.705835044652034,0.7089565088469155,0.0662371356188285,0.5441713415247594,-0.7117201428855437,0.7055982315141911,-0.006320194767442913,0.42027738911178586,-0.7906730391928195,0.7969170880028977,-0.02151779452635246,0.4691478089133656,318.2395480507109,326.82768625361,317.5670344500561,325.4238074917487,315.3636329011403,327.0678454253489,319.6210764603743,329.1209751943466,True,1.0696988998897723,2.4958971310228972,-0.7217484345325514,0.6927891995694341,0.03854997899338146,0.5097956361947431,-0.7154524078575001,0.7001267343408085,-0.00705288816100689,0.37965892575516896,-0.6771751213213001,0.49782448538196,-0.06355659543256446,0.3432523722511649,317.049764061309,323.49447199503794,317.96168203117105,319.07773327812856,313.9357092100932,321.43618981806594,319.00290239403057,322.8518439445474,5.0,6.2,0.8242814743088702,18.06144182009598,16.640462344858257,18.022288687293667,16.183460164663725,18.72666864758051,15.556444294870797,17.799981207034328,16.443136348560394
25,circle_xy,False,10.0,0.02,60,10,True,499,2.3533128025539733,19.561715300063952,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7058927116217802,0.7019377113051447,0.04412926372622195,0.5000011309433176,-0.7014956321374425,0.7034828703756764,0.008390650240107484,0.3929615655209861,-0.7032062741091119,0.5444053130399321,-0.08949502832721266,0.3596951174504285,310.78293717848385,304.23485542155333,310.5451082855003,303.6006267074146,309.89735552242973,303.2405972693219,310.1300853927175,303.8902609633969,True,1.2179292999426252,2.025517716573945,-0.690597262387426,0.6777461933985954,0.0502934988423671,0.44549022614973616,-0.7372394668785798,0.6964783684224463,-0.03224568815697057,0.36169187921665946,-0.5527942708812299,0.3804259185482343,-0.08472307345146744,0.262635960286096,302.4348406374172,304.2469673994227,306.54205911925857,298.6612490695345,301.13449310131784,300.3079740613495,303.84342591919113,300.84957848737463,5.0,6.5,0.6440713588467553,18.905768730515145,16.936718913889898,17.61525889487356,17.150013957835966,18.53018616922138,16.723762723578776,18.09534311253186,17.123545480498706
26,circle_xy,False,10.0,0.02,60,10,True,499,1.983318872834788,18.861490500079526,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7008396707012525,0.7004569044927959,0.04128179149931982,0.43595606435759915,-0.7013380912804335,0.7002740217560972,-0.0047190801659661614,0.3794548253562789,-0.27748810046262307,0.6199227840421626,0.1404828820137703,0.26129842313861235,300.96596158771325,306.97706468811515,300.5856278252316,306.6375733249294,300.5028433461139,306.8391600823583,300.8832803179075,307.1784271441288,True,1.0101212000954547,1.6799725035931845,-0.640086679367235,0.6594483357029434,0.05775792615903087,0.4005446247084069,-0.6731302700057138,0.5478270603103719,0.004572174985349129,0.3281218971238942,-0.23863371682418694,0.5059333721821435,0.1539995400253111,0.2145148686270671,289.21490987217436,291.49397071028335,288.87018730583316,291.57563483518953,286.38823794768996,293.4744778335177,291.0947232182395,291.02169830573285,5.0,6.8,0.921195315554928,22.098768691393754,24.040571746551528,22.713628354669037,24.09149534209905,21.680026306265773,24.225880398804915,22.176759828229567,24.080294088727854
27,circle_xy,False,10.0,0.02,60,10,True,499,1.665538540253117,18.83977490002144,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.6916566413609154,0.6828473575655792,0.04407699798596937,0.37798569853573066,-0.6319081784003375,0.7012148103016214,0.002611325797681005,0.35949031378563134,-0.5601568863153547,0.1451951796027159,-0.13870298861640348,0.19902571343580974,303.70945019789775,298.1306965278882,303.78636036588205,297.9372014606722,303.61771096557834,297.7502104173194,303.52212971969254,297.943839918429,True,1.1098021000943845,1.5220596280548861,-0.6011329500841501,0.6487738827088457,0.03675846482166085,0.34899847115826804,-0.7199925049258415,0.6917771119620147,-0.018441386258871078,0.34080810467321365,-0.3909243464367627,0.21665332430064754,-0.08162763943230888,0.15280289596309038,290.57384440792157,289.6433015160615,296.3276508865692,288.58821830221933,292.23478073008334,289.50448679127027,293.371979885026,286.7876189280616,5.0,7.0,0.4686567145669921,13.261307393750355,12.767444658660184,13.76091066365473,12.399534399695806,13.349875786371365,12.128788205743605,14.050102945381811,12.319895375430827
28,circle_xy,False,10.0,0.02,60,10,True,499,1.4333390127778018,15.975790600023174,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.6448535741716196,0.6430252786205504,0.044025185729679124,0.33301147272806464,-0.5697979131775427,0.7008701132005922,0.005222730051385728,0.34009308307498315,-0.5107432250045537,0.1374426797995317,-0.11552146377518005,0.1591671750670563,300.24825677515673,295.1221189542581,300.3256751029756,294.8288740656766,300.11896747437714,294.6060385504153,300.0006108951511,294.8986081918326,True,0.921041500143474,1.3732300826277628,-0.5575297423607875,0.6268157741819491,0.03784896736717299,0.3170048659079284,-0.7101777769479077,0.691654009448582,-0.008826575085502377,0.33278064547305647,-0.3261451628516713,0.2042001285106488,-0.06180680931151999,0.13200600542547572,289.078801901893,288.3016085432319,295.13431049517754,287.5953970666765,290.70568137186154,288.25152533551835,292.03021917481396,285.74993053017795,5.0,7.2,0.3900366405118249,11.658695096771138,11.827711558102475,12.302996276359291,11.251122362367365,11.84946223609029,11.20278899165031,12.674085385720169,11.270588323306303
29,circle_xy,False,10.0,0.02,60,10,True,499,1.272076561901835,16.192079099972034,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.5853700755574086,0.6053870851175918,0.04512275542658159,0.3022613194445853,-0.5232637212220513,0.700650150217045,0.01138927223183427,0.3241383511941149,-0.4674751365330406,0.1326777960296436,-0.09705890671298609,0.13396074826216858,297.04291506980684,292.33191474140824,297.10064967458226,291.9129789358912,296.752402640206,291.63042610605476,296.66781225756233,292.0526407391035,True,0.9566445000164094,1.2422371204390048,-0.5080772076727945,0.5938298071790726,0.03852904195893661,0.28911264203903764,-0.7032650648612749,0.6909713101214923,-0.0007683466015671847,0.32659617359704296,-0.28691330398715914,0.19251082908254816,-0.045826644997713634,0.11625577398432953,286.79947308845067,286.16414319380436,292.95606504423733,285.5546491067416,288.34537582518885,286.0731075866484,289.9069823243953,283.64586838835686,5.0,7.5,0.326161780044644,9.750284953434576,9.807444302960485,10.336820277640706,9.353584579312965,9.792105189175027,9.480961401829875,10.624803775979352,9.496900210621304
30,circle_xy,False,10.0,0.02,60,10,True,499,1.156253796233768,18.311772299923177,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.5177361198458771,0.5732941848785184,0.045229559230915116,0.27972132876864564,-0.700723657224001,0.4904346446867915,-0.019336206367525165,0.3098505994573366,-0.12845052693844802,0.42981780008864784,0.08295937684006338,0.11758747513499011,289.70401331479735,293.9575353176609,289.1261586436507,293.64115489838997,289.0354038159156,294.02570110962995,289.5680226405723,294.304690102188,True,1.2046798999799648,1.204988058392144,-0.5067245438669755,0.5177836200778032,0.053519591714224525,0.29615312934201365,-0.6786747598996443,0.45328837176606146,-0.026090503362527415,0.2775728304282116,-0.1906135082995433,0.36204047625797336,0.10544735988648768,0.12531329649037745,275.96006727134824,280.2901569424699,278.1830154011513,282.1299091159284,277.7343602435245,284.16381323020187,280.6287901204912,281.1153737231314,5.0,7.8,0.5803793741522049,16.232582922496,17.705413245050035,16.609325444580424,17.21758219169169,16.024603909039175,17.611618833793248,16.40438128229591,17.670205988043488
31,circle_xy,False,10.0,0.02,60,10,True,499,1.063205420511326,14.85507269998925,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.5425479756478492,0.4570471177705627,-0.0431969797665459,0.26157202984708233,-0.4630598813671747,0.7004734050180719,0.02703747861984525,0.29662237668616476,-0.12425771269689607,0.3960977010604873,0.0712236408480337,0.10586230866818669,286.50556452316323,291.23234517479204,287.1364013177367,291.6126902456428,287.262439076351,291.202189238464,286.59979771350146,290.7868876346226,True,0.9306567000967334,1.0947346247282896,-0.5262732009532454,0.4201714996999766,-0.0512624747469144,0.2545729090119561,-0.5555000552376826,0.6841515165125845,0.033346696818879674,0.2912416255736846,-0.14426115093786263,0.4541673802565052,0.1197760830777823,0.12095869453203065,281.3132754810709,289.18531292312923,286.4048834001633,286.41622218220095,281.19058628450796,287.46854851919227,283.99758313075495,286.36292141811606,5.0,8.0,0.3160167513522679,6.8210947197463785,6.62634531450093,6.514316552848188,6.783657377218135,6.610977153347062,7.009575171824115,6.884066862317914,6.85930447396223
32,circle_xy,False,10.0,0.02,60,10,True,499,0.9872245535258297,15.06858500000817,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.5153970807852446,0.4040223506332622,-0.03969691978305747,0.24592942282744398,-0.7004960314828134,0.44150954498821215,-0.03325042800631748,0.2861449014766566,-0.36601172523271397,0.12081995837862507,-0.062028383487906805,0.09686195131557428,288.3560371730562,284.08236227993234,288.3260390607607,284.6364582907832,288.98846541333893,285.0630225720124,288.99171187634875,284.50976234711516,True,0.957376500024111,1.0829462981412814,-0.5922126102927462,0.36554174037079107,-0.04803093942351993,0.24046931075273267,-0.6775080838016535,0.449962001689483,-0.03770238025404094,0.28361796206558315,-0.39336002801880365,0.11229617954428936,-0.04686429048543289,0.12172378189000535,286.3391584899284,285.4933736047253,291.17801288994536,283.73780335940273,287.1472360046136,285.41033348865005,293.5699766705683,285.7491272938863,5.0,8.2,0.30321147468521614,7.148254490178211,7.184831902425289,7.492463633403894,7.189305361067189,7.268088219177647,7.188123647102391,7.389188155422345,6.810262624177224
33,circle_xy,False,10.0,0.02,60,10,True,499,0.9225272780447542,14.88806060004572,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.4902944824316212,0.3570506439724104,-0.03525557470216583,0.23145482340180812,-0.7003978980373965,0.4222478894077081,-0.03783214727921194,0.27707379898647216,-0.3384968774339312,0.11764731852278283,-0.05489721685151886,0.08912356501188091,285.8862403595745,281.8315529861027,285.8326002052794,282.3939659030731,286.5477515671221,282.861294557074,286.5923607269232,282.3046749843258,True,0.9098394999891752,1.0129840624431696,-0.5700642102101603,0.3418181876978831,-0.04068208928070525,0.22609324745703638,-0.6760924362356422,0.41358859564674644,-0.04164191132888461,0.2734989141979869,-0.3647709603892329,0.10812442127705249,-0.034938974378153236,0.11552929876646895,283.7435663573705,283.03966253250184,288.4788295010194,281.3785539478555,284.4581597522732,282.972616804698,290.64164211870576,283.2814033394976,5.0,8.5,0.2933875693258757,6.999305221482457,6.893353756385486,7.277479324245569,6.999178433209278,7.034857590795165,6.983265691217362,7.046688151649542,6.681383322031679
34,circle_xy,False,10.0,0.02,60,10,True,499,0.8663264378407352,14.465343100011523,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.31590372977401493,0.4673488558493024,0.030392735386355747,0.21804731570555735,-0.41587283796058655,0.7003603976700982,0.0408261527971461,0.26917598791993436,-0.3145060635667203,0.11455344804537886,-0.04903078664691443,0.08264603727425043,284.2315619044355,280.7301987891179,284.3158947162211,280.22520111815226,283.6006017589426,279.71877570227343,283.51605656698763,280.2427866900548,True,0.8799245998816332,0.8646820254843841,-0.33197821576135433,0.4588371066433964,0.02643364905611429,0.2153294302916341,-0.5826351344085061,0.6908689458336756,0.0335616480083495,0.28306862577703984,-0.20067841642950113,0.15294325740966508,-0.0025571131155037374,0.07007892354598498,276.0607865076812,275.87805171184885,281.70023053037477,275.5506697436934,277.20530801889515,275.9499037106862,279.3369116359001,274.1176530650373,5.0,8.8,0.19688604914391147,5.7804645220606155,5.381539895402012,5.837249652413632,5.094951253695207,5.361026107726642,5.521147845177915,6.110557955363965,5.323619161206028
35,circle_xy,False,10.0,0.02,60,10,True,499,0.8164114315211701,18.619903599981626,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.44620581173355434,0.27915264347166463,-0.02527345756498808,0.20556423536125712,-0.7002695951746353,0.4336984777638483,-0.04247455871840764,0.26186802285388083,-0.2929881563541591,0.11157967900455133,-0.04401494271551069,0.07706542768246528,281.42093898623324,277.7275495744367,281.3508892996444,278.19932854705144,282.0267043445576,278.65443897286406,282.12481462642444,278.1997719626782,True,0.9483218000314082,0.895405361883094,-0.5247930228222764,0.3028555264814879,-0.026578531836861638,0.20180296562210853,-0.6737840094588471,0.3576532042632595,-0.046221915768862386,0.2570798924101893,-0.3178963142729783,0.09983933741107327,-0.015284696408720653,0.10657804935423383,278.3133537252912,277.7990164095372,282.9208506264228,276.386965472779,278.83974372772747,278.0261488324052,284.75263274832827,277.99526645532535,5.0,9.0,0.2672722775415241,6.193942766811783,5.800470707575091,6.427594210767305,6.067864956469144,6.100320510580836,6.10390232928943,5.943533191561184,5.867904821904241
